epoch,outcome_train_loss,outcome_val_loss,step
0,1.6588069200515747,,0
0,,1.6839466094970703,0
1,1.657057762145996,,1
1,,1.6821953058242798,1
2,1.6553118228912354,,2
2,,1.680446982383728,2
3,1.653569221496582,,3
3,,1.6787018775939941,3
4,1.6518300771713257,,4
4,,1.6769599914550781,4
5,1.6500943899154663,,5
5,,1.6752208471298218,5
6,1.6483618021011353,,6
6,,1.6734849214553833,6
7,1.6466327905654907,,7
7,,1.6717519760131836,7
8,1.6449065208435059,,8
8,,1.6700217723846436,8
9,1.6431835889816284,,9
9,,1.6682945489883423,9
10,1.6414635181427002,,10
10,,1.6665699481964111,10
11,1.6397467851638794,,11
11,,1.6648486852645874,11
12,1.6380329132080078,,12
12,,1.6631295680999756,12
13,1.6363219022750854,,13
13,,1.661413550376892,13
14,1.6346142292022705,,14
14,,1.6597003936767578,14
15,1.6329091787338257,,15
15,,1.6579896211624146,15
16,1.63120698928833,,16
16,,1.6562817096710205,16
17,1.6295077800750732,,17
17,,1.654576301574707,17
18,1.627811312675476,,18
18,,1.6528735160827637,18
19,1.6261177062988281,,19
19,,1.6511732339859009,19
20,1.6244266033172607,,20
20,,1.64947509765625,20
21,1.6227381229400635,,21
21,,1.6477794647216797,21
22,1.6210523843765259,,22
22,,1.6460860967636108,22
23,1.6193690299987793,,23
23,,1.6443952322006226,23
24,1.6176879405975342,,24
24,,1.642706274986267,24
25,1.6160095930099487,,25
25,,1.641019582748413,25
26,1.6143333911895752,,26
26,,1.6393346786499023,26
27,1.6126594543457031,,27
27,,1.6376516819000244,27
28,1.610987663269043,,28
28,,1.6359705924987793,28
29,1.609317660331726,,29
29,,1.6342912912368774,29
30,1.6076496839523315,,30
30,,1.6326138973236084,30
31,1.605984091758728,,31
31,,1.6309378147125244,31
32,1.6043199300765991,,32
32,,1.6292636394500732,32
33,1.602657675743103,,33
33,,1.6275907754898071,33
34,1.6009970903396606,,34
34,,1.625919222831726,34
35,1.599338173866272,,35
35,,1.62424898147583,35
36,1.5976808071136475,,36
36,,1.6225800514221191,36
37,1.596024751663208,,37
37,,1.6209123134613037,37
38,1.5943702459335327,,38
38,,1.6192454099655151,38
39,1.592717170715332,,39
39,,1.617579698562622,39
40,1.5910650491714478,,40
40,,1.6159151792526245,40
41,1.5894142389297485,,41
