epoch,outcome_train_loss,outcome_val_loss,step
0,1.6923024654388428,,0
0,,1.7059463262557983,0
1,1.6900055408477783,,1
1,,1.7035369873046875,1
2,1.6877155303955078,,2
2,,1.7011349201202393,2
3,1.6854324340820312,,3
3,,1.6987403631210327,3
4,1.6831563711166382,,4
4,,1.6963528394699097,4
5,1.6808871030807495,,5
5,,1.6939727067947388,5
6,1.6786246299743652,,6
6,,1.691599726676941,6
7,1.6763691902160645,,7
7,,1.6892340183258057,7
8,1.6741206645965576,,8
8,,1.6868759393692017,8
9,1.6718791723251343,,9
9,,1.6845248937606812,9
10,1.6696444749832153,,10
10,,1.6821811199188232,10
11,1.6674168109893799,,11
11,,1.6798447370529175,11
12,1.6651962995529175,,12
12,,1.6775156259536743,12
13,1.662982702255249,,13
13,,1.6751936674118042,13
14,1.660775899887085,,14
14,,1.6728787422180176,14
15,1.6585761308670044,,15
15,,1.6705713272094727,15
16,1.6563831567764282,,16
16,,1.6682707071304321,16
17,1.6541969776153564,,17
17,,1.6659772396087646,17
18,1.652017593383789,,18
18,,1.6636905670166016,18
19,1.6498448848724365,,19
19,,1.6614108085632324,19
20,1.6476787328720093,,20
20,,1.6591377258300781,20
21,1.6455192565917969,,21
21,,1.6568714380264282,21
22,1.6433658599853516,,22
22,,1.6546114683151245,22
23,1.6412190198898315,,23
23,,1.6523579359054565,23
24,1.6390784978866577,,24
24,,1.6501108407974243,24
25,1.636944055557251,,25
25,,1.6478700637817383,25
26,1.6348155736923218,,26
26,,1.6456351280212402,26
27,1.6326930522918701,,27
27,,1.6434062719345093,27
28,1.6305763721466064,,28
28,,1.6411832571029663,28
29,1.628465175628662,,29
29,,1.6389659643173218,29
30,1.6263598203659058,,30
30,,1.6367542743682861,30
31,1.6242597103118896,,31
31,,1.6345478296279907,31
32,1.6221650838851929,,32
32,,1.6323468685150146,32
33,1.6200758218765259,,33
33,,1.6301510334014893,33
34,1.6179912090301514,,34
34,,1.6279603242874146,34
35,1.615911841392517,,35
35,,1.6257742643356323,35
36,1.6138368844985962,,36
36,,1.6235930919647217,36
37,1.6117669343948364,,37
37,,1.6214159727096558,37
38,1.6097015142440796,,38
38,,1.6192436218261719,38
39,1.6076401472091675,,39
39,,1.6170756816864014,39
40,1.6055833101272583,,40
40,,1.6149117946624756,40
41,1.6035306453704834,,41
41,,1.612751841545105,41
42,1.6014814376831055,,42
42,,1.6105952262878418,42
43,1.5994365215301514,,43
43,,1.6084425449371338,43
44,1.5973950624465942,,44
44,,1.6062930822372437,44
45,1.595357060432434,,45
45,,1.604146957397461,45
46,1.5933222770690918,,46
46,,1.602004051208496,46
47,1.591291069984436,,47
47,,1.59986412525177,47
48,1.5892627239227295,,48
48,,1.5977269411087036,48
49,1.5872373580932617,,49
49,,1.5955924987792969,49
50,1.5852147340774536,,50
50,,1.5934603214263916,50
51,1.5831948518753052,,51
51,,1.5913305282592773,51
52,1.5811773538589478,,52
52,,1.589203119277954,52
53,1.5791624784469604,,53
53,,1.5870778560638428,53
54,1.5771496295928955,,54
54,,1.5849542617797852,54
55,1.575139045715332,,55
55,,1.58283269405365,55
56,1.5731302499771118,,56
56,,1.5807126760482788,56
57,1.571123480796814,,57
57,,1.5785942077636719,57
58,1.5691184997558594,,58
58,,1.57647705078125,58
59,1.567115068435669,,59
59,,1.5743613243103027,59
60,1.5651133060455322,,60
60,,1.572246789932251,60
61,1.5631129741668701,,61
61,,1.570133090019226,61
62,1.561113715171814,,62
62,,1.5680203437805176,62
63,1.5591157674789429,,63
63,,1.5659085512161255,63
64,1.5571190118789673,,64
64,,1.5637974739074707,64
65,1.5551230907440186,,65
65,,1.5616868734359741,65
66,1.5531281232833862,,66
66,,1.5595768690109253,66
67,1.5511339902877808,,67
67,,1.5574672222137451,67
68,1.549140453338623,,68
68,,1.5553576946258545,68
69,1.5471476316452026,,69
69,,1.5532485246658325,69
70,1.54515540599823,,70
70,,1.5511394739151,70
71,1.5431634187698364,,71
71,,1.5490304231643677,71
72,1.5411720275878906,,72
72,,1.5469214916229248,72
73,1.5391806364059448,,73
73,,1.5448123216629028,73
74,1.5371896028518677,,74
74,,1.5427029132843018,74
75,1.53519868850708,,75
75,,1.5405932664871216,75
76,1.533207893371582,,76
76,,1.5384832620620728,76
77,1.531217098236084,,77
77,,1.5363730192184448,77
78,1.5292261838912964,,78
78,,1.5342620611190796,78
79,1.5272353887557983,,79
79,,1.5321507453918457,79
80,1.5252443552017212,,80
80,,1.530038595199585,80
81,1.5232529640197754,,81
81,,1.527925968170166,81
82,1.521261215209961,,82
82,,1.5258126258850098,82
83,1.5192692279815674,,83
83,,1.5236984491348267,83
84,1.5172768831253052,,84
84,,1.5215836763381958,84
85,1.5152841806411743,,85
85,,1.5194679498672485,85
86,1.5132910013198853,,86
86,,1.5173513889312744,86
87,1.5112972259521484,,87
87,,1.5152337551116943,87
88,1.5093032121658325,,88
88,,1.5131155252456665,88
89,1.5073084831237793,,89
89,,1.5109961032867432,89
90,1.5053131580352783,,90
90,,1.508875846862793,90
91,1.5033172369003296,,91
91,,1.5067542791366577,91
92,1.5013206005096436,,92
92,,1.5046318769454956,92
93,1.4993233680725098,,93
93,,1.5025081634521484,93
94,1.4973256587982178,,94
94,,1.5003836154937744,94
95,1.4953269958496094,,95
95,,1.4982577562332153,95
96,1.4933278560638428,,96
96,,1.4961310625076294,96
97,1.4913277626037598,,97
97,,1.4940030574798584,97
98,1.4893271923065186,,98
98,,1.491873860359192,98
99,1.4873257875442505,,99
99,,1.489743709564209,99
100,1.4853237867355347,,100
100,,1.487612247467041,100
101,1.483320951461792,,101
101,,1.4854798316955566,101
102,1.481317400932312,,102
102,,1.4833462238311768,102
103,1.4793131351470947,,103
103,,1.4812114238739014,103
104,1.4773081541061401,,104
104,,1.47907555103302,104
105,1.4753022193908691,,105
105,,1.4769386053085327,105
106,1.4732959270477295,,106
106,,1.4748005867004395,106
107,1.4712889194488525,,107
107,,1.4726616144180298,107
108,1.4692809581756592,,108
108,,1.4705212116241455,108
109,1.4672727584838867,,109
109,,1.468380093574524,109
110,1.4652634859085083,,110
110,,1.4662379026412964,110
111,1.4632540941238403,,111
111,,1.4640947580337524,111
112,1.4612438678741455,,112
112,,1.461950659751892,112
113,1.459233045578003,,113
113,,1.4598056077957153,113
114,1.4572216272354126,,114
114,,1.4576598405838013,114
115,1.4552099704742432,,115
115,,1.4555132389068604,115
116,1.453197717666626,,116
116,,1.453365683555603,116
117,1.4511852264404297,,117
117,,1.4512176513671875,117
118,1.4491722583770752,,118
118,,1.4490687847137451,118
119,1.4471588134765625,,119
119,,1.446919322013855,119
120,1.4451451301574707,,120
120,,1.4447689056396484,120
121,1.4431313276290894,,121
121,,1.4426183700561523,121
122,1.4411174058914185,,122
122,,1.4404672384262085,122
123,1.439103364944458,,123
123,,1.438315749168396,123
124,1.4370888471603394,,124
124,,1.4361637830734253,124
125,1.4350745677947998,,125
125,,1.434011697769165,125
126,1.4330604076385498,,126
126,,1.4318594932556152,126
127,1.4310463666915894,,127
127,,1.4297066926956177,127
128,1.4290324449539185,,128
128,,1.4275543689727783,128
129,1.4270187616348267,,129
129,,1.4254016876220703,129
130,1.4250051975250244,,130
130,,1.4232492446899414,130
131,1.4229919910430908,,131
131,,1.421096682548523,131
132,1.420979619026184,,132
132,,1.4189447164535522,132
133,1.4189674854278564,,133
133,,1.4167927503585815,133
134,1.4169559478759766,,134
134,,1.4146413803100586,134
135,1.414945125579834,,135
135,,1.4124906063079834,135
136,1.4129350185394287,,136
136,,1.4103403091430664,136
137,1.4109257459640503,,137
137,,1.4081907272338867,137
138,1.4089174270629883,,138
138,,1.4060419797897339,138
139,1.4069103002548218,,139
139,,1.4038941860198975,139
140,1.4049041271209717,,140
140,,1.4017471075057983,140
141,1.4028992652893066,,141
141,,1.3996013402938843,141
142,1.4008957147598267,,142
142,,1.3974567651748657,142
143,1.3988932371139526,,143
143,,1.3953136205673218,143
144,1.3968925476074219,,144
144,,1.3931719064712524,144
145,1.3948934078216553,,145
145,,1.3910316228866577,145
146,1.3928959369659424,,146
146,,1.3888928890228271,146
147,1.3909006118774414,,147
147,,1.3867560625076294,147
148,1.388906717300415,,148
148,,1.3846211433410645,148
149,1.3869152069091797,,149
149,,1.3824880123138428,149
150,1.3849256038665771,,150
150,,1.3803571462631226,150
151,1.382938265800476,,151
151,,1.3782285451889038,151
152,1.3809534311294556,,152
152,,1.3761022090911865,152
153,1.378970980644226,,153
153,,1.3739787340164185,153
154,1.3769913911819458,,154
154,,1.3718574047088623,154
155,1.3750141859054565,,155
155,,1.369739294052124,155
156,1.3730398416519165,,156
156,,1.3676238059997559,156
157,1.3710687160491943,,157
157,,1.365511417388916,157
158,1.369100570678711,,158
158,,1.363402247428894,158
159,1.3671354055404663,,159
159,,1.3612964153289795,159
160,1.3651736974716187,,160
160,,1.3591938018798828,160
161,1.363215684890747,,161
161,,1.3570950031280518,161
162,1.361261010169983,,162
162,,1.3550000190734863,162
163,1.359310269355774,,163
163,,1.3529086112976074,163
164,1.3573631048202515,,164
164,,1.3508212566375732,164
165,1.3554201126098633,,165
165,,1.3487383127212524,165
166,1.3534811735153198,,166
166,,1.3466594219207764,166
167,1.3515465259552002,,167
167,,1.3445849418640137,167
168,1.349616289138794,,168
168,,1.3425153493881226,168
169,1.3476905822753906,,169
169,,1.3404501676559448,169
170,1.3457694053649902,,170
170,,1.3383899927139282,170
171,1.3438529968261719,,171
171,,1.3363348245620728,171
172,1.3419417142868042,,172
172,,1.3342846632003784,172
173,1.340035319328308,,173
173,,1.332240104675293,173
174,1.3381341695785522,,174
174,,1.3302007913589478,174
175,1.3362382650375366,,175
175,,1.3281673192977905,175
176,1.3343479633331299,,176
176,,1.3261394500732422,176
177,1.332463264465332,,177
177,,1.3241175413131714,177
178,1.330584168434143,,178
178,,1.3221015930175781,178
179,1.3287111520767212,,179
179,,1.3200918436050415,179
180,1.3268438577651978,,180
180,,1.3180886507034302,180
181,1.3249828815460205,,181
181,,1.316091775894165,181
182,1.3231282234191895,,182
182,,1.3141015768051147,182
183,1.3212800025939941,,183
183,,1.3121181726455688,183
184,1.319438099861145,,184
184,,1.310141682624817,184
185,1.3176031112670898,,185
185,,1.308172345161438,185
186,1.315774917602539,,186
186,,1.3062101602554321,186
187,1.3139535188674927,,187
187,,1.3042552471160889,187
188,1.3121393918991089,,188
188,,1.3023080825805664,188
189,1.3103322982788086,,189
189,,1.3003681898117065,189
190,1.3085325956344604,,190
190,,1.2984365224838257,190
191,1.3067405223846436,,191
191,,1.296512484550476,191
192,1.3049558401107788,,192
192,,1.2945966720581055,192
193,1.3031789064407349,,193
193,,1.2926890850067139,193
194,1.3014099597930908,,194
194,,1.2907897233963013,194
195,1.2996488809585571,,195
195,,1.2888987064361572,195
196,1.2978960275650024,,196
196,,1.2870163917541504,196
197,1.2961511611938477,,197
197,,1.2851428985595703,197
198,1.294414758682251,,198
198,,1.2832781076431274,198
199,1.2926868200302124,,199
199,,1.2814223766326904,199
200,1.290967583656311,,200
200,,1.2795757055282593,200
201,1.2892568111419678,,201
201,,1.277738332748413,201
202,1.2875549793243408,,202
202,,1.2759102582931519,202
203,1.2858619689941406,,203
203,,1.2740917205810547,203
204,1.2841780185699463,,204
204,,1.2722828388214111,204
205,1.282503366470337,,205
205,,1.2704836130142212,205
206,1.2808377742767334,,206
206,,1.2686940431594849,206
207,1.2791814804077148,,207
207,,1.2669146060943604,207
208,1.27753484249115,,208
208,,1.265144944190979,208
209,1.2758976221084595,,209
209,,1.2633857727050781,209
210,1.2742700576782227,,210
210,,1.2616366147994995,210
211,1.2726521492004395,,211
211,,1.259898066520691,211
212,1.2710442543029785,,212
212,,1.2581696510314941,212
213,1.2694462537765503,,213
213,,1.2564518451690674,213
214,1.2678582668304443,,214
214,,1.2547450065612793,214
215,1.2662804126739502,,215
215,,1.2530486583709717,215
216,1.2647126913070679,,216
216,,1.2513632774353027,216
217,1.263155221939087,,217
217,,1.2496886253356934,217
218,1.2616082429885864,,218
218,,1.2480251789093018,218
219,1.2600717544555664,,219
219,,1.2463726997375488,219
220,1.2585456371307373,,220
220,,1.2447316646575928,220
221,1.2570303678512573,,221
221,,1.243101716041565,221
222,1.2555255889892578,,222
222,,1.241483211517334,222
223,1.2540315389633179,,223
223,,1.2398759126663208,223
224,1.2525484561920166,,224
224,,1.2382802963256836,224
225,1.251076340675354,,225
225,,1.2366962432861328,225
226,1.249614953994751,,226
226,,1.2351237535476685,226
227,1.2481645345687866,,227
227,,1.23356294631958,227
228,1.24672532081604,,228
228,,1.2320139408111572,228
229,1.2452973127365112,,229
229,,1.2304768562316895,229
230,1.2438805103302002,,230
230,,1.228951334953308,230
231,1.2424747943878174,,231
231,,1.2274380922317505,231
232,1.241080403327942,,232
232,,1.2259366512298584,232
233,1.2396974563598633,,233
233,,1.2244473695755005,233
234,1.2383257150650024,,234
234,,1.2229700088500977,234
235,1.2369656562805176,,235
235,,1.221505045890808,235
236,1.2356168031692505,,236
236,,1.220051884651184,236
237,1.234279751777649,,237
237,,1.2186113595962524,237
238,1.2329541444778442,,238
238,,1.2171827554702759,238
239,1.231640100479126,,239
239,,1.2157665491104126,239
240,1.2303377389907837,,240
240,,1.214362621307373,240
241,1.2290468215942383,,241
241,,1.2129710912704468,241
242,1.2277677059173584,,242
242,,1.2115918397903442,242
243,1.226500391960144,,243
243,,1.210225224494934,243
244,1.2252446413040161,,244
