Y1,Y2,Y3
0.6966621769059684,-1.2194371709780982,-0.2201084800932001
2.4236517744004678,0.6259632363165352,1.0623225643246146
0.9702280856155532,0.2086891506801018,1.2484802762366802
-1.835558344785242,-0.2797138154550605,-1.356212897096695
0.8942243127879079,1.0974005306993542,-1.5628439776945864
-0.469878122014191,0.9463912945454556,0.7855706447649751
0.9940615802454903,-0.9883895264552387,0.715599981240879
-0.04520798509574099,0.23956976879179914,1.0162421296856217
-0.3944149777482808,1.1983959136310771,-0.35646918259572924
-2.131963797551856,-2.25182286789179,-1.219156756891503
1.0576430684387057,-0.38903060654432403,0.5913383530583998
0.24629639727552716,-2.778288010510898,-0.7305810904462089
0.06049853225480328,0.22718750966074536,-0.534888362898881
-0.033652617951336686,-1.3741300851896459,0.7342745875460078
-0.1682753811676394,3.1546334192913,0.15406851810183825
2.7679107257958986,0.24899301451702507,0.6700164678883356
-0.23310446129266726,-1.5334919194586671,-1.3248033872028417
0.6291553425214145,-0.5028399526800476,1.4246248761609097
-1.6607327098564686,0.24569240886084565,-0.5448533922764478
0.6009576081237471,0.6638983039867357,-0.4235581764396196
1.1432634483746584,-0.4041493290019845,-0.02611364238073649
-2.8089508790941196,-0.33842190086763413,0.36069351971891306
-0.49463298103164516,0.9109666461626684,-1.2893051461189902
2.1706300327680257,-0.357755196492648,-0.48851615349806815
1.8175916859261383,0.11979071793003018,-0.8767267786320656
-0.528143579508611,-0.3768179062199643,-0.6757915466053784
0.2450777218367073,0.9147499360764354,-0.9287699567298645
0.9169646244899023,-1.5748676488834012,0.28593148923589645
1.1331765475865045,-0.35249137288898913,0.23734951194145687
-0.4439201396812953,-1.069251430433105,-0.4451209180088934
-0.6620754332154757,0.5567299429445169,-0.4896414305670555
1.652495265052234,1.0234320724938188,1.759965338945956
-1.0353578443641278,-0.5503328203997592,1.567149634278334
-0.04041907621095474,-1.068941001524257,0.9791742210903884
0.4867367985200147,-1.8990926122990606,1.0270399893158357
1.4377755926739548,-0.5307272240673058,0.6435509121039165
0.7483510874388765,-0.8068989316816255,1.008641403777954
-3.0475299096231847,-0.7502291983359319,-1.41212435200429
-1.417881614611267,-0.9526505674314326,-0.988194742719049
0.3088079867266491,-0.4903594509464871,-0.9262766839724006
-1.4327484178242127,-1.9260209342808756,-1.1157038985571466
0.18293853204957436,-0.7020974906373518,-0.024344144885290735
-0.9918342570417943,0.9758223650043464,1.1595110102268702
-1.5654104284923134,-0.3459212251813293,0.13238650943382946
-0.05216586469009399,-0.41085285516202535,0.474422359344979
2.613006078232954,0.16515586564663287,0.8174721949280837
1.3021698821979335,1.3563756303929333,1.486625475907196
0.2707567382557445,-1.4548785833732651,-0.3380543760910799
1.961848822674413,-0.6460652034474919,0.6199874690447708
0.11279923463779012,0.5287308758623606,-0.3320355369519644
1.7979355505106571,1.4540061429900588,-0.13434697555582076
-1.082932982618155,-0.8945585860791602,-0.155375648406964
-1.2292761964521182,-1.6231229217055807,-0.35744914241473197
0.9869017424012092,-0.8788644366562677,0.703229348625948
0.9914808432895658,-1.3150221276035685,1.6255178326949786
-0.471802897424083,1.4539884140848613,-0.9994675870701396
0.21169736431383868,-0.6093650273452563,-0.8461331400420684
1.3380431897861806,-0.21955821557132155,2.0009695275384844
0.16129885865595023,-0.47283259314162257,0.599372862444033
1.6091226825987297,0.8060737700285844,0.12650873066351243
2.6985249911837554,1.154226273704706,0.5489741906607991
0.8700279492051584,0.23478331128716023,-1.4876488990130745
0.05295069185011442,-0.5680261556976205,0.42536189529757706
-0.14935661195563,-1.8899971582421424,-1.5097983170921039
-0.05513210296429838,-1.0545481934658412,-1.495410406816569
-1.2998894852192227,0.8215208482139537,-2.1827493768131485
-0.40075637293340816,1.0707972601918379,1.249919259299279
0.4105606423833012,1.3847837972156338,1.557485660246334
-4.0874989484224935,1.2227707036837288,-1.763915432848787
2.3776733849876965,-1.706461420201772,-0.6734358401963916
1.277124842193765,-1.088257920927427,-0.07472994524671794
0.03658931416560729,0.5901705421089769,-0.3842088249739047
-0.4727422619580184,-0.06305297350831895,1.9756939938724367
-0.6146938864955579,-2.775473720690222,-0.14283905512990958
0.814531093529852,1.0366481579752056,0.159725239916006
0.5068366562160038,-0.0346596474118801,-0.9716986662702134
